vin,engine_type,vehicle_type_id,exterior_color,interior_color,floor_price,msr_price,miles_count,year_of_car,is_sold,is_new,dealership_location_id
JM1GJ1U50F1613875,V8,7,Fuscia,Orange,25905,15725,84,2017,TRUE,TRUE,38
WVWED7AJ6DW025370,V4,21,Teal,Teal,30248,15792,293,2019,FALSE,TRUE,36
WA1YD54B74N630729,V6,19,Mauv,Orange,25743,16429,260,2017,TRUE,TRUE,3
1GYFC56299R752967,V4,10,Puce,Khaki,29662,17506,312,2018,FALSE,TRUE,10
WBAUN93598V969872,V4,9,Maroon,Teal,27842,17318,139,2020,FALSE,TRUE,14
WA1LFAFP6CA899011,V8,15,Green,Aquamarine,29984,18370,314,2017,TRUE,TRUE,2
SCFAB01A58G733851,V8,5,Aquamarine,Indigo,30305,18894,229,2019,TRUE,TRUE,5
WAUGGAFR6DA789581,V8,18,Teal,Green,28087,19309,390,2018,FALSE,TRUE,6
JH4KA96502C260959,V6,12,Fuscia,Turquoise,28618,19919,179,2017,FALSE,TRUE,35
3GTU2YEJ9DG340311,V8,4,Khaki,Violet,25989,15251,121,2019,FALSE,TRUE,12
WDDHF8JB1DA759553,V6,12,Yellow,Mauv,25594,17573,70,2020,TRUE,TRUE,7
1N6AA0CC0CN632783,V4,11,Goldenrod,Red,33776,15705,219,2019,TRUE,TRUE,18
2HNYD18242H555643,V4,22,Red,Khaki,28327,18359,192,2017,FALSE,TRUE,37
JN8AE2KP5E9850547,V8,13,Fuscia,Violet,31659,16869,29,2017,TRUE,TRUE,8
2G4GS5GX2F9951402,V6,23,Fuscia,Turquoise,29208,16008,223,2019,FALSE,TRUE,8
KL4CJBSB0EB367586,V6,20,Goldenrod,Maroon,32408,18783,352,2019,FALSE,TRUE,46
SCFFDCCD0BG820721,V6,22,Crimson,Blue,28373,19874,210,2020,TRUE,TRUE,37
1GD311CG6FF232242,V8,16,Red,Khaki,30311,16475,270,2018,FALSE,TRUE,30
1J4NF1GB0BD307420,V4,19,Puce,Maroon,26542,17761,280,2017,FALSE,TRUE,14
5UXZV4C52DL417632,V8,3,Maroon,Purple,34349,15826,179,2019,TRUE,TRUE,33
1C3BC4EB9AN027952,V4,3,Red,Green,32799,15374,49,2020,FALSE,TRUE,39
1G4CU541424363765,V6,16,Mauv,Aquamarine,30776,19539,204,2020,FALSE,TRUE,10
1FTWW3B58AE519365,V6,22,Pink,Pink,26789,18995,337,2019,FALSE,TRUE,24
WA1KK98R29A342917,V8,13,Red,Turquoise,25040,17910,112,2017,TRUE,TRUE,45
WAUDH68D31A515166,V8,9,Purple,Mauv,32311,17739,6,2020,TRUE,TRUE,7
WAUSH98E37A667099,V8,8,Green,Puce,27865,19230,88,2019,TRUE,TRUE,12
WAUSGAFC3CN692061,V4,9,Goldenrod,Blue,32468,16573,306,2019,TRUE,TRUE,15
WAUJC58E42A184880,V4,7,Orange,Indigo,30774,15187,241,2019,TRUE,TRUE,44
1G6KD57987U140429,V6,10,Purple,Mauv,33412,17380,16,2019,TRUE,TRUE,13
WA1WMAFE6CD563004,V4,24,Red,Turquoise,25433,15031,112,2020,TRUE,TRUE,5
3LN6L2LU4DR663200,V6,15,Crimson,Green,25755,16934,7,2018,FALSE,TRUE,43
2C3CDXBG3CH726783,V8,10,Aquamarine,Teal,29559,16581,42,2020,TRUE,TRUE,3
3LN6L2G90FR414899,V8,13,Violet,Puce,32790,18987,38,2017,TRUE,TRUE,34
WBAKE5C5XDJ667279,V4,22,Orange,Orange,25105,17389,205,2020,TRUE,TRUE,18
WBA6B8C55FD393082,V4,22,Violet,Yellow,32633,17693,231,2020,FALSE,TRUE,40
WAULV94E29N332169,V4,3,Turquoise,Purple,31656,19831,282,2017,TRUE,TRUE,32
2HNYD18996H865564,V6,1,Khaki,Maroon,27733,17513,363,2019,FALSE,TRUE,39
W06VR54R11R677851,V4,17,Red,Blue,32970,15051,69,2019,FALSE,TRUE,37
4JGBF2FE7AA643992,V8,12,Red,Green,26458,15028,95,2019,TRUE,TRUE,48
2GKALMEK5C6998451,V8,9,Orange,Blue,25738,15312,337,2019,TRUE,TRUE,16
WAUJC58E95A242521,V8,8,Red,Pink,27642,16316,331,2018,TRUE,TRUE,46
WAULD54B74N813707,V8,15,Mauv,Puce,27397,17702,270,2019,TRUE,TRUE,42
1G4GC5G36FF702523,V8,22,Fuscia,Teal,28022,18872,72,2020,FALSE,TRUE,27
1FTSW3A55AE362099,V4,5,Indigo,Crimson,30403,16632,59,2019,FALSE,TRUE,16
JM1NC2EF2A0218755,V8,9,Aquamarine,Goldenrod,28038,19625,333,2017,TRUE,TRUE,13
3VW1K7AJ0DM550734,V8,10,Aquamarine,Fuscia,30624,17527,266,2018,TRUE,TRUE,33
WP0AA2A97ES919872,V6,10,Green,Aquamarine,33713,19504,190,2019,TRUE,TRUE,48
2T1KE4EE8CC719075,V4,1,Turquoise,Yellow,32171,16270,94,2020,FALSE,TRUE,25
1GD422CG5EF629818,V4,23,Maroon,Crimson,32485,19982,83,2017,FALSE,TRUE,33
WBA3T1C5XFP765022,V8,14,Goldenrod,Aquamarine,26460,15437,163,2019,TRUE,TRUE,25
5N1AN0NU7CN626844,V8,3,Green,Puce,32945,15260,1,2018,TRUE,TRUE,29
WAUXL68E74A050190,V8,12,Turquoise,Blue,29573,15138,384,2018,TRUE,TRUE,37
2T1BPRHE8EC056029,V8,7,Green,Indigo,31173,15066,195,2019,FALSE,TRUE,1
JN8AE2KP6D9895012,V4,5,Yellow,Crimson,26629,16412,56,2019,TRUE,TRUE,9
SALAB2D49BA619239,V4,17,Goldenrod,Mauv,29418,16813,7,2019,TRUE,TRUE,32
WP0AA2A84FK953728,V6,17,Green,Blue,29253,15024,329,2020,TRUE,TRUE,35
WBAWB33519P838102,V4,10,Puce,Fuscia,29486,19275,313,2019,TRUE,TRUE,5
WAUJGAFC5DN564773,V6,13,Aquamarine,Crimson,25179,18630,168,2018,TRUE,TRUE,37
2FMGK5D81FB795503,V6,5,Turquoise,Fuscia,25524,19909,148,2019,FALSE,TRUE,4
5J8TB3H76GL458792,V6,23,Teal,Purple,27492,15192,185,2019,TRUE,TRUE,23
WA1AM74L49D751737,V8,4,Yellow,Indigo,33449,19683,260,2020,FALSE,TRUE,9
WA1LFBFP5EA097851,V4,23,Pink,Fuscia,33902,15873,4,2020,FALSE,TRUE,47
SCFAD22323K436371,V8,16,Orange,Teal,25035,17116,26,2018,FALSE,TRUE,4
JN8CS1MU4EM991461,V6,1,Orange,Green,28520,17937,200,2018,FALSE,TRUE,26
1D7RB1GT8AS595571,V8,21,Pink,Fuscia,31639,15279,171,2020,FALSE,TRUE,40
1D4PT5GK7AW074723,V4,17,Mauv,Indigo,29625,17619,186,2020,FALSE,TRUE,39
3GYFNGE3XFS940308,V4,12,Blue,Crimson,28421,19388,340,2019,TRUE,TRUE,39
WBA3B5G57EN142794,V8,14,Goldenrod,Yellow,25773,19362,354,2020,TRUE,TRUE,38
JN1CV6EK6DM646222,V8,23,Goldenrod,Fuscia,28675,16235,33,2018,TRUE,TRUE,11
WBAEK13527C345985,V6,17,Fuscia,Puce,33274,16331,249,2019,TRUE,TRUE,28
WAUHF98P88A195291,V8,17,Fuscia,Purple,29204,15400,346,2018,TRUE,TRUE,40
3GYT4MEF0DG996126,V8,10,Turquoise,Crimson,30600,18107,102,2017,TRUE,TRUE,36
JM1BL1L39C1261914,V4,19,Purple,Orange,25994,17811,60,2019,FALSE,TRUE,32
1N4AL3APXDC770449,V6,22,Goldenrod,Blue,29495,15699,232,2018,TRUE,TRUE,13
3D73M3CL6BG084502,V6,11,Aquamarine,Teal,33386,15972,82,2018,FALSE,TRUE,21
3VW517AT4EM303613,V4,16,Teal,Red,29659,15217,61,2018,TRUE,TRUE,33
SALWR2TF2FA014425,V6,8,Khaki,Yellow,26887,18794,7,2019,FALSE,TRUE,43
5N1AN0NU7AC110783,V6,13,Purple,Blue,26783,15065,13,2018,FALSE,TRUE,50
JTJBJRBZ0F2944106,V4,21,Fuscia,Maroon,27186,15886,96,2019,TRUE,TRUE,41
3D4PG5FV7AT573530,V6,20,Teal,Purple,28354,15169,374,2017,FALSE,TRUE,39
1GYS4NKJ8FR473966,V4,16,Khaki,Fuscia,30178,17768,36,2019,FALSE,TRUE,35
JN1CV6EK3AM333124,V6,7,Maroon,Fuscia,31561,19032,233,2018,TRUE,TRUE,6
WBASP4C53AC351730,V4,9,Blue,Orange,28306,16948,302,2020,FALSE,TRUE,31
KMHD35LH2FU977466,V6,4,Mauv,Red,29643,16777,60,2017,FALSE,TRUE,42
5J8TB3H51DL003777,V8,22,Crimson,Mauv,27140,19300,394,2019,FALSE,TRUE,24
WAUSH94FX8N954576,V4,22,Aquamarine,Pink,28224,17449,22,2018,FALSE,TRUE,5
JTHBL1EF1D5296298,V8,22,Yellow,Mauv,26882,16424,253,2018,TRUE,TRUE,48
1GYUCJEFXAR348746,V6,11,Puce,Turquoise,25667,15003,147,2020,TRUE,TRUE,37
19VDE2E59EE214012,V6,17,Red,Aquamarine,30874,18832,395,2017,FALSE,TRUE,42
KMHGC4DE0BU710106,V6,21,Teal,Goldenrod,26989,18608,390,2018,TRUE,TRUE,46
3VW1K7AJ4DM112573,V4,2,Purple,Goldenrod,25424,15436,259,2018,TRUE,TRUE,36
1G6AC5S31D0144262,V6,14,Turquoise,Blue,26802,18157,80,2019,FALSE,TRUE,21
4T1BD1FK6EU607186,V8,6,Orange,Turquoise,28842,19153,143,2020,TRUE,TRUE,23
1C3BC2FB7BN023130,V6,4,Purple,Blue,26282,18565,353,2017,TRUE,TRUE,49
1GTN1TEHXFZ871821,V4,20,Pink,Orange,31742,19868,130,2017,FALSE,TRUE,45
3GYFNFEY1AS628263,V6,18,Pink,Fuscia,27621,19995,229,2019,FALSE,TRUE,40
WAUXL58E95A665898,V4,5,Khaki,Yellow,28742,18653,178,2018,TRUE,TRUE,3
1C4RJEAG2EC309441,V6,1,Orange,Crimson,33063,17303,281,2017,FALSE,TRUE,23
WAUAF78E48A136162,V4,10,Goldenrod,Blue,32399,18107,127,2017,TRUE,TRUE,38
2B3CA3CV0AH782849,V4,8,Mauv,Fuscia,26717,17346,103,2017,FALSE,TRUE,6
5TDBK3EH8BS364220,V4,6,Red,Goldenrod,30227,15940,384,2018,FALSE,TRUE,39
2T3BFREV5DW063712,V4,20,Teal,Yellow,33072,15279,189,2019,TRUE,TRUE,1
1FTNX2A55AE344626,V4,9,Pink,Blue,29318,15304,182,2017,TRUE,TRUE,13
JN1CV6EK9CM288337,V6,20,Turquoise,Khaki,31070,17769,184,2018,FALSE,TRUE,42
3D73M4HL3BG951787,V6,25,Fuscia,Fuscia,30121,18869,86,2020,TRUE,TRUE,7
SCBLF34F63C406365,V6,12,Indigo,Puce,31379,18233,250,2018,FALSE,TRUE,26
1G6DL8EY6B0000614,V6,8,Purple,Pink,31511,17807,208,2018,TRUE,TRUE,32
WAU4GAFB8BN815593,V4,24,Orange,Orange,31473,18155,347,2018,FALSE,TRUE,2
WAUUL78E77A512275,V8,10,Fuscia,Goldenrod,28473,17812,324,2020,FALSE,TRUE,37
1FMJU2A54AE704312,V6,4,Violet,Aquamarine,32585,16272,134,2018,FALSE,TRUE,50
WBAPH7C56BE854498,V6,17,Indigo,Red,28630,16361,368,2018,TRUE,TRUE,13
JN1CV6AR2FM219481,V8,25,Violet,Red,29617,17229,34,2019,FALSE,TRUE,47
JTJBC1BA6C2972932,V8,18,Khaki,Maroon,30788,15352,307,2017,TRUE,TRUE,30
19XFB2E58CE629828,V4,5,Pink,Khaki,29697,16327,115,2018,FALSE,TRUE,32
WAUDGBFL9CA545121,V4,6,Turquoise,Turquoise,26337,18273,20,2018,FALSE,TRUE,50
WAUBFAFL9AN651093,V8,8,Yellow,Blue,25230,17086,292,2019,FALSE,TRUE,27
3D73M4HL8AG769646,V8,12,Indigo,Green,28156,17477,134,2017,FALSE,TRUE,31
WBAEV33475K171747,V6,23,Teal,Pink,30205,18710,352,2020,FALSE,TRUE,26
5UXKU2C52F0699476,V4,16,Green,Maroon,27659,15203,360,2018,FALSE,TRUE,18
SCFAD01A38G201556,V4,5,Puce,Maroon,26878,16260,108,2020,FALSE,TRUE,30
1VWAH7A36CC761534,V6,15,Goldenrod,Aquamarine,33690,15017,330,2020,TRUE,TRUE,2
YV1672MK3C2112002,V8,1,Fuscia,Orange,25078,16643,3,2018,FALSE,TRUE,7
5UMDU93538L173924,V6,3,Khaki,Puce,33082,16109,382,2017,TRUE,TRUE,12
WA1CFBFPXBA519799,V6,13,Puce,Green,30528,16770,78,2017,FALSE,TRUE,24
3D73Y4CL0BG564688,V8,6,Aquamarine,Blue,26047,17778,128,2018,TRUE,TRUE,43
WAUEH54B41N332144,V4,16,Yellow,Pink,32452,16199,61,2018,TRUE,TRUE,14
JA32X2HU0BU620459,V4,1,Mauv,Pink,29491,18409,167,2019,TRUE,TRUE,14
19UUA65626A928444,V8,24,Maroon,Aquamarine,30025,15971,54,2019,FALSE,TRUE,2
WBAVA33507P000137,V8,25,Purple,Indigo,31622,18906,391,2017,FALSE,TRUE,8
3D7TP2CT2BG796166,V4,14,Khaki,Aquamarine,33996,16949,295,2017,TRUE,TRUE,27
WA1LMAFE3DD245197,V8,19,Violet,Fuscia,33014,18189,71,2018,TRUE,TRUE,18
WA1CMAFE4AD878304,V4,18,Violet,Yellow,29516,18976,358,2019,TRUE,TRUE,21
WA1WGAFP4EA566206,V4,18,Turquoise,Blue,32966,15261,152,2017,TRUE,TRUE,38
JHMZE2H33CS730947,V6,3,Teal,Khaki,30125,19948,182,2020,FALSE,TRUE,29
WAUKFAFL9EA478656,V4,21,Blue,Red,27818,16177,369,2020,TRUE,TRUE,2
JN8AZ2KR5BT120870,V8,7,Orange,Maroon,27880,17298,9,2019,FALSE,TRUE,21
KMHHT6KD6BU683844,V8,16,Green,Aquamarine,32387,19083,211,2017,TRUE,TRUE,45
3D7TT2HT3BG561232,V6,23,Maroon,Pink,26032,15149,343,2019,TRUE,TRUE,11
JTEBU5JRXA5614559,V4,3,Goldenrod,Aquamarine,26113,15065,126,2017,FALSE,TRUE,4
2HNYD18223H976245,V8,11,Red,Red,32896,18211,321,2017,FALSE,TRUE,11
WUATNAFGXBN030480,V6,1,Indigo,Indigo,26636,17858,391,2017,FALSE,TRUE,26
5N1AA0NEXEN072481,V6,5,Maroon,Mauv,25852,15501,292,2020,FALSE,TRUE,25
1G6DS57V680037126,V8,10,Green,Goldenrod,28533,17295,258,2019,TRUE,TRUE,44
KNAFZ6A3XF5490242,V6,4,Orange,Khaki,26695,19393,109,2018,TRUE,TRUE,8
1GD02ZCG1DZ573798,V4,22,Red,Aquamarine,33954,19937,382,2018,FALSE,TRUE,49
1C4AJWAG5DL287923,V6,10,Red,Purple,30265,15366,105,2017,FALSE,TRUE,29
WBAYF8C57FD090012,V8,25,Teal,Red,30499,19720,44,2020,TRUE,TRUE,28
WBAWL13599P882219,V6,8,Yellow,Orange,34057,15282,181,2020,FALSE,TRUE,8
5FPYK1F58EB038341,V4,11,Aquamarine,Aquamarine,31990,18953,113,2018,TRUE,TRUE,16
1FBNE3BL5CD100822,V8,17,Goldenrod,Green,29740,17153,174,2020,FALSE,TRUE,13
WBAPM77529N608175,V4,5,Khaki,Green,29799,17856,364,2018,FALSE,TRUE,50
JHMZF1C68ES941573,V8,16,Green,Mauv,26168,19092,303,2017,FALSE,TRUE,17
WBA3B5G50FN990971,V4,25,Maroon,Blue,29442,18300,293,2018,TRUE,TRUE,15
3D7TT2CT1AG659293,V6,9,Teal,Fuscia,26229,18984,155,2017,FALSE,TRUE,28
2HNYD18203H221630,V6,6,Crimson,Indigo,27735,18348,156,2020,TRUE,TRUE,14
WBAPH5G58BN038567,V6,20,Aquamarine,Mauv,33264,15679,127,2018,TRUE,TRUE,15
19UUA66224A006538,V6,1,Green,Puce,33074,19191,218,2020,FALSE,TRUE,29
JN1CV6EK5FM456592,V4,2,Puce,Purple,26687,18186,397,2017,FALSE,TRUE,6
2G4GR5ER1D9444326,V6,23,Mauv,Fuscia,26228,17209,300,2018,FALSE,TRUE,39
WDDGF4HB3DA336547,V8,23,Khaki,Aquamarine,33673,19218,282,2018,FALSE,TRUE,22
1GD22ZCG9CZ438155,V6,19,Teal,Green,25480,19738,167,2018,TRUE,TRUE,35
WAU4GBFB4AN516896,V4,23,Aquamarine,Pink,32489,17685,337,2017,FALSE,TRUE,34
1G6DM5EG8A0099809,V8,22,Teal,Teal,29321,16615,288,2020,FALSE,TRUE,22
2C3CA9CT2AH929533,V4,11,Red,Purple,29999,19329,311,2020,FALSE,TRUE,7
JH4KB16697C566332,V8,22,Indigo,Red,34754,18889,82,2018,FALSE,TRUE,3
5NPDH4AE3DH387874,V8,23,Purple,Teal,27219,18444,204,2018,FALSE,TRUE,50
WAUHFAFL4CA512591,V4,21,Maroon,Red,29483,15541,82,2020,FALSE,TRUE,29
4T1BF1FK1CU972057,V8,10,Teal,Indigo,26473,16306,351,2019,TRUE,TRUE,35
1G4HH5E96AU120584,V8,18,Puce,Crimson,31591,16666,242,2019,TRUE,TRUE,34
1G4PT5SV0E4861136,V6,1,Teal,Teal,31435,18416,290,2017,FALSE,TRUE,45
19VDE1F53DE167888,V6,20,Yellow,Blue,25764,17110,272,2018,TRUE,TRUE,31
JN1AZ4EH8CM390863,V8,14,Khaki,Violet,32996,16858,116,2018,FALSE,TRUE,27
5TDBK3EH7BS192102,V4,11,Pink,Red,31963,15604,28,2017,TRUE,TRUE,26
TRUB3AFK2D1487450,V8,18,Goldenrod,Aquamarine,30402,19675,357,2018,FALSE,TRUE,30
1C4SDHCT0CC379991,V6,16,Orange,Turquoise,32876,15027,305,2019,FALSE,TRUE,45
WAUMFAFR1FA773958,V8,20,Green,Violet,27562,17319,262,2018,FALSE,TRUE,30
4T1BD1EB4DU906028,V6,2,Yellow,Blue,28626,16400,368,2019,FALSE,TRUE,1
1G6DV1EP9F0217394,V4,14,Purple,Yellow,26222,17415,2,2018,FALSE,TRUE,38
19XFA1F33AE567794,V4,3,Green,Maroon,34661,17005,143,2019,FALSE,TRUE,47
WA1VMBFEXED348469,V6,6,Violet,Green,33328,16852,208,2017,FALSE,TRUE,10
SCBFU7ZA3DC090920,V4,17,Red,Pink,33168,16242,107,2020,TRUE,TRUE,47
KNADM5A37D6288420,V8,4,Red,Red,29310,18872,175,2020,TRUE,TRUE,35
3C6JD6AK9CG023070,V4,17,Mauv,Green,31158,19540,132,2017,TRUE,TRUE,25
WDDHF5KB1FB178824,V4,16,Violet,Yellow,27304,18343,350,2018,FALSE,TRUE,38
SCBBR93W378671700,V6,2,Goldenrod,Blue,31442,16406,44,2017,TRUE,TRUE,18
WAUDGAFL1CA366386,V4,12,Pink,Goldenrod,34763,16038,19,2019,TRUE,TRUE,39
1G6DU57V490358772,V6,9,Green,Purple,34227,18575,5,2020,TRUE,TRUE,7
JHMGE8G34BS775003,V8,4,Goldenrod,Indigo,29003,15404,102,2018,FALSE,TRUE,42
WVWED7AJ8AW324368,V8,23,Purple,Mauv,25141,15874,224,2019,FALSE,TRUE,21
WAUJFAFH6DN508713,V4,13,Aquamarine,Mauv,26351,15276,4,2020,FALSE,TRUE,35
5TFBY5F17CX261703,V8,9,Khaki,Fuscia,29690,16841,82,2019,FALSE,TRUE,38
WAUKF98E85A494392,V6,7,Fuscia,Mauv,27446,17222,375,2018,FALSE,TRUE,41
1C3CDFDH3FD541442,V6,3,Maroon,Pink,31528,19511,340,2018,TRUE,TRUE,9
1GYFK43559R947654,V6,7,Green,Indigo,29234,17721,254,2020,FALSE,TRUE,23
JTHSE5BC2F5619028,V8,18,Khaki,Indigo,31523,19913,166,2017,FALSE,TRUE,35
1C3CDFAA2DD978272,V4,6,Violet,Puce,33038,15575,222,2017,FALSE,TRUE,8
1FTNX2A53AE395588,V6,13,Yellow,Maroon,31614,19086,122,2020,FALSE,TRUE,22
WBA3B3G54EN161470,V6,7,Red,Pink,27803,16626,105,2019,FALSE,TRUE,14
19UUA656X6A031260,V6,20,Crimson,Pink,28016,15055,230,2018,FALSE,TRUE,5
2FMPK4J9XFB403478,V4,14,Turquoise,Red,26314,16856,352,2019,FALSE,TRUE,13
1G4GA5GR9FF872224,V8,2,Green,Indigo,25120,17482,362,2019,FALSE,TRUE,39
WAUSF78E47A806781,V6,1,Fuscia,Khaki,28183,17621,57,2017,TRUE,TRUE,47
3D7LT2ET3BG697039,V8,19,Violet,Orange,27134,16439,373,2017,FALSE,TRUE,48
JM3TB2BA8D0215289,V8,22,Purple,Crimson,34974,18853,119,2018,FALSE,TRUE,15
WBAKE3C52CE349779,V8,3,Purple,Puce,30470,18294,285,2018,TRUE,TRUE,7
WVWAA7AJ5CW882012,V6,17,Pink,Orange,30303,16429,87,2020,FALSE,TRUE,35
1N6BF0KL5FN057589,V4,15,Puce,Maroon,33088,16562,3,2020,FALSE,TRUE,25
3C6JR6CT3DG717214,V6,7,Blue,Goldenrod,32532,16862,293,2018,TRUE,TRUE,43
WAUSGCFC8CN257788,V6,1,Aquamarine,Puce,29796,18226,106,2019,FALSE,TRUE,46
1GT020CG6EF885828,V8,21,Turquoise,Orange,29005,16596,288,2017,TRUE,TRUE,43
1GD422CG6EF727787,V6,7,Mauv,Purple,28828,15923,125,2017,FALSE,TRUE,14
YV1902FH3D2985270,V4,17,Maroon,Puce,31785,19679,66,2017,FALSE,TRUE,34
5FRYD3H25FB659358,V4,22,Fuscia,Fuscia,32287,18322,129,2020,TRUE,TRUE,27
SCFAD06DX9G100180,V8,3,Maroon,Turquoise,31216,19210,359,2018,FALSE,TRUE,10
WBAUP7C55AV510052,V6,10,Puce,Turquoise,32580,16011,368,2020,FALSE,TRUE,36
1G4GB5GR3CF569240,V4,9,Red,Violet,28942,15762,150,2018,FALSE,TRUE,8
1G4HP52K354210047,V6,22,Indigo,Khaki,33662,19640,167,2019,FALSE,TRUE,22
WAULC58E73A088381,V8,19,Orange,Indigo,31350,17360,115,2018,FALSE,TRUE,10
1FTEX1EW4AF024625,V8,25,Crimson,Green,25011,17900,69,2019,FALSE,TRUE,15
3C3CFFDR3ET785815,V4,12,Khaki,Pink,33979,17214,210,2019,TRUE,TRUE,19
JN1CV6EK3BM263139,V4,15,Red,Blue,31368,19219,335,2018,TRUE,TRUE,29
1FAHP2D80DG076797,V6,13,Orange,Khaki,32186,15100,152,2018,FALSE,TRUE,2
5NPDH4AE6DH203432,V4,1,Goldenrod,Yellow,30111,18204,400,2020,TRUE,TRUE,3
1N6AF0KX6EN136265,V4,3,Red,Blue,31349,19074,373,2019,FALSE,TRUE,16
WAULC68E85A538371,V4,23,Puce,Orange,34681,15369,226,2017,TRUE,TRUE,1
4USBU33538L153269,V4,1,Khaki,Aquamarine,33896,15557,39,2018,FALSE,TRUE,35
1G6DM1E35C0140101,V6,9,Orange,Indigo,34193,18973,363,2020,TRUE,TRUE,41
WUAPV54B63N424074,V8,12,Khaki,Maroon,28783,18078,51,2020,TRUE,TRUE,36
1N6AA0CA2BN214495,V6,5,Fuscia,Khaki,33321,16096,393,2019,FALSE,TRUE,14
WAU2GAFC3EN155029,V8,11,Pink,Mauv,26222,18961,66,2017,TRUE,TRUE,39
1C4NJPBA0FD369637,V4,15,Maroon,Aquamarine,31293,16053,252,2019,FALSE,TRUE,8
1G6KE57Y75U802180,V8,17,Crimson,Goldenrod,28013,18516,119,2020,TRUE,TRUE,39
JN1CV6EK4BM196499,V6,7,Green,Fuscia,33367,17477,314,2017,FALSE,TRUE,20
1FTEW1C84FK732119,V4,5,Khaki,Indigo,26188,16887,293,2018,FALSE,TRUE,1
1G6AX5S32E0918590,V4,10,Pink,Fuscia,31305,19711,253,2018,FALSE,TRUE,18
3VWPG3AG0AM550480,V8,25,Khaki,Indigo,33296,18724,377,2020,TRUE,TRUE,36
4T1BF3EKXBU280097,V8,2,Teal,Green,33085,19301,343,2020,FALSE,TRUE,34
2D4RN7DG4BR499955,V6,18,Maroon,Crimson,32869,18968,233,2019,FALSE,TRUE,11
JTDKN3DU2A0562816,V8,19,Teal,Khaki,34097,18839,323,2018,FALSE,TRUE,30
5N1AN0NU7FN224262,V6,10,Crimson,Violet,29929,16786,250,2020,TRUE,TRUE,47
1G6DH5EY2B0219859,V4,8,Puce,Maroon,33414,17589,25,2019,FALSE,TRUE,18
1N6AF0KY4FN427325,V4,14,Puce,Mauv,25879,17428,119,2019,FALSE,TRUE,42
WBAEB53518C704106,V8,14,Turquoise,Turquoise,27451,17056,299,2017,FALSE,TRUE,49
WA1LGBFE0BD814422,V8,17,Khaki,Indigo,30096,16037,116,2018,FALSE,TRUE,5
1FTEX1C80AK878748,V8,20,Khaki,Maroon,26219,18441,35,2020,FALSE,TRUE,11
1YVHZ8BA1A5946717,V6,5,Red,Aquamarine,32224,18284,370,2020,FALSE,TRUE,47
WAUDK78T19A469427,V4,12,Fuscia,Khaki,30598,18847,97,2020,TRUE,TRUE,10
JTHBL5EFXB5877481,V4,19,Orange,Orange,29173,18611,72,2019,FALSE,TRUE,27
NM0KS7DN6AT257940,V8,1,Red,Turquoise,28847,19783,213,2019,FALSE,TRUE,13
WBA3A9C53EK255157,V4,3,Aquamarine,Fuscia,26123,18903,9,2018,FALSE,TRUE,10
1N6BF0KLXFN427323,V8,13,Aquamarine,Fuscia,34045,17087,196,2018,FALSE,TRUE,22
JTDJTUD36DD522444,V8,14,Violet,Fuscia,26908,18611,81,2017,FALSE,TRUE,49
JTHBE5C24B5354726,V8,18,Crimson,Puce,26632,18001,120,2017,FALSE,TRUE,41
WBA3N7C5XEK895388,V6,7,Fuscia,Blue,34748,17577,57,2017,TRUE,TRUE,23
19UYA42682A155242,V6,6,Aquamarine,Blue,28184,19422,258,2019,FALSE,TRUE,33
1FTEW1CM4BF858108,V8,17,Green,Aquamarine,31249,15272,47,2019,TRUE,TRUE,4
1GYFK53269R635838,V6,1,Khaki,Red,30933,16936,198,2018,TRUE,TRUE,40
1GYFK23259R081139,V4,7,Teal,Khaki,33213,17492,124,2018,TRUE,TRUE,19
3FADP0L31BR341631,V4,7,Blue,Teal,32524,19242,317,2018,TRUE,TRUE,40
WAUSFAFL6CA708926,V4,4,Goldenrod,Mauv,34514,17196,268,2019,FALSE,TRUE,37
3D73M4CL2BG683502,V6,20,Turquoise,Crimson,32202,16511,195,2020,FALSE,TRUE,16
3VW507AT8FM090802,V8,9,Crimson,Maroon,29102,15481,393,2020,FALSE,TRUE,43
WAUGL78E46A473608,V6,7,Khaki,Puce,29519,17986,349,2020,TRUE,TRUE,49
WA1AY74L87D688837,V4,11,Khaki,Purple,28785,19074,315,2019,TRUE,TRUE,48
JN1AZ4EH9CM972096,V8,22,Blue,Red,27757,19176,121,2017,FALSE,TRUE,4
JN8AS5MT3DW366252,V8,7,Fuscia,Aquamarine,32162,16622,399,2020,FALSE,TRUE,6
5TDBCRFH7FS262721,V6,9,Green,Puce,27666,16253,223,2018,FALSE,TRUE,43
2G61T5S36E9212773,V8,12,Maroon,Khaki,31001,16067,305,2019,TRUE,TRUE,39
1FMCU0F77FU669835,V8,14,Fuscia,Orange,29785,18823,145,2020,FALSE,TRUE,1
WA1LMBFE6BD447664,V6,3,Goldenrod,Teal,31280,15771,69,2019,TRUE,TRUE,7
WAUKF98E18A536227,V4,15,Goldenrod,Violet,34137,17198,258,2017,FALSE,TRUE,15
WVWBN7AN6FE685470,V4,23,Indigo,Goldenrod,27868,18595,278,2018,FALSE,TRUE,38
KM8JT3AB0BU890598,V6,19,Purple,Fuscia,26224,17542,332,2020,FALSE,TRUE,1
WP0CB2A8XCS397491,V8,1,Red,Pink,32577,15287,353,2019,FALSE,TRUE,35
